,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
4244,@Bananas_x2 I better not have it and they made me get my flu shot <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9> I feel like I wanna go get swabbed. But thanks Quish. <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>,FALSE,0,Bananas_x2,2/14/2018 1:30,FALSE,9.63586E+17,9.63586E+17,317488810,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ooh_ThatsJai,0,FALSE,FALSE,NA,NA
4245,"""Why are people outside high-risk groups dying from the flu?""  https://t.co/bdx6xPuFcB #TCOT #MAGA #PJNET #RedNationRising #NotABot",FALSE,2,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Joe_America1776,2,FALSE,FALSE,NA,NA
4246,How To Build A Better Flu Vaccine (HBO) https://t.co/sfKIzeTaw3,FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",FedgeNo,0,FALSE,FALSE,NA,NA
4247,How To Build A Better Flu Vaccine (HBO) https://t.co/6uX4xnYapb,FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",OccupyNA,0,FALSE,FALSE,NA,NA
4248,"RT @JakeABrookes: Society: ""Why is the flu spreading so fast?"" 
Also society: ""15% attendance policy or you fail the class."" ""No paid sick…",FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jsaban40,32,TRUE,FALSE,NA,NA
4249,"“My husband is such a baby acting like he’s dying when he has the flu.”
Bitch, people are dying at an alarming rate… https://t.co/snEdnQbVEO",FALSE,0,NA,2/14/2018 1:30,TRUE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",steelpengos42,0,FALSE,FALSE,NA,NA
4250,RT @kxyonn: If jobs would pay people to stay home when they’re sick and schools get rid of their ridiculously strict attendance policies...…,FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",allimatt20,76240,TRUE,FALSE,NA,NA
4251,"#news From Palestine to Fiji, untold flu stories 100 years on: One hundred years after the Spanish Flu outbreak tha… https://t.co/l8popIvEy5",FALSE,0,NA,2/14/2018 1:30,TRUE,NA,9.63586E+17,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",zdig1,0,FALSE,FALSE,NA,NA
4252,i think i done got got with this flu shit <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+009E>,FALSE,1,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theregoariyan_,0,FALSE,FALSE,NA,NA
4253,Who Ever Has Wished For Me To Have The Flu. Bitch When I Find You..... You’re Gonna Wish You Had The Flu..,FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",brookmiller13,0,FALSE,FALSE,NA,NA
4254,@LisaDespain @4thelilones @dancintn @whitwhit78 @LindaUTFootball @jana1058 @JannealFranklyn @THE_BADDIE_DAWN… https://t.co/xJIR5mQF0P,FALSE,5,LisaDespain,2/14/2018 1:30,TRUE,9.63586E+17,9.63586E+17,111956073,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",happyhailey123,0,FALSE,FALSE,NA,NA
4255,RT @kxyonn: If jobs would pay people to stay home when they’re sick and schools get rid of their ridiculously strict attendance policies...…,FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BobJ4x,76240,TRUE,FALSE,NA,NA
4256,RT @calgaryherald: Unusually harsh flu season — blamed for 130 deaths in Canada — now at 'peak levels' https://t.co/kFryTEtmD6 https://t.co…,FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1001cjd,4,TRUE,FALSE,NA,NA
4257,@kmench5 gtfo it’s the flu,FALSE,2,kmench5,2/14/2018 1:30,FALSE,9.63581E+17,9.63586E+17,446807140,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",saaahleste,0,FALSE,FALSE,NA,NA
4258,"RT @kendoll350: Incase anyone didn’t know there is a horrible dog flu going around. 80% of dogs don’t make it if they get it. 
Look for vom…",FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",m_annaleigh,4,TRUE,FALSE,NA,NA
4259,RT @CigarBabee: @foxandfriends  @DrOz this is my Friend Lisa she died Jan 28  a week after getting the flu - she was 38 years old https://t…,FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vito4224,1,TRUE,FALSE,NA,NA
4260,if i get the flu again from school i stg <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> i’m not even fully over it,FALSE,7,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",x0katlynn,0,FALSE,FALSE,NA,NA
4261,RT @Jackie8918: @1075theriver The flu is still going around<ed><U+00A0><U+00BD><ed><U+00B8><U+00A3> But do you know what needs to go around too? Mic Drop Remix by @BTS_twt. This…,FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jk89470425,27,TRUE,FALSE,NA,NA
4262,Arkansas flu death total rises to 140 https://t.co/m7g6XGyZDY https://t.co/kML9Nv0VLy,FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",4029news,0,FALSE,FALSE,NA,NA
4263,"RT @RonaldKlain: My latest for @washinpost:  fighting the current flu epidemic, and a scary future pandemic.  https://t.co/i23IQUgGk5.   Wi…",FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",79topper,31,TRUE,FALSE,NA,NA
4264,The number of flu cases in New Jersey is already double last year’s number. Doctors urge people to get the flu shot… https://t.co/MblgQ5NAFY,FALSE,1,NA,2/14/2018 1:30,TRUE,NA,9.63586E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",NJTVNews,1,FALSE,FALSE,NA,NA
4265,Butler County flu hospitalizations changed their trend and rose last week https://t.co/0omkLXranZ @MikeRutledge32 https://t.co/nhOJMx3Jt2,FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",journalnews,0,FALSE,FALSE,NA,NA
4266,RT @bhavyakethi: Bro the only reason the flu is so bad this year is bc everyone’s hitting the same JUUL smh <ed><U+00A0><U+00BD><ed><U+00B8><U+00A4>,FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hlkethi,2,TRUE,FALSE,NA,NA
4267,@ladydiblu1 @stand4honor @basedinfidel8 @Maximumspeed28 @LynwoodTalks @cjdtwit @Whamo20 @Patriot4sure @luluHru… https://t.co/RHkMV44h51,FALSE,1,ladydiblu1,2/14/2018 1:30,TRUE,9.63585E+17,9.63586E+17,1902930638,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DatoFreddy,0,FALSE,FALSE,NA,NA
4268,The flu has not yet reached its peak and @CDCFlu  recommends getting the vaccine as long as the virus is still circ… https://t.co/OVol6dvhad,FALSE,0,NA,2/14/2018 1:30,TRUE,NA,9.63586E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",MaryGreeley,0,FALSE,FALSE,NA,NA
4269,RT @HuntermfFaith: “Sometimes I feel like I could eat the flu for breakfast. The flu takes a paul shot. Superman is looking for some paul p…,FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",paulhunter7,1,TRUE,FALSE,NA,NA
4270,The flu season in Georgia will probably get worse. Here is why. https://t.co/V2lR62ESL2 https://t.co/wwvQ40Iz31,FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",11AliveNews,1,FALSE,FALSE,NA,NA
4271,RT @GainerTV: Local Hospitals Scramble To Deal With Surge In Flu Cases https://t.co/9LGtUrtCDs,FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sagi54,2,TRUE,FALSE,NA,NA
4272,Get that flu shot though. #monsterface https://t.co/coi87SjrB5,FALSE,1,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",plasticcaskets,0,FALSE,FALSE,NA,NA
4273,@BeechGroveVol @LaurenTygard Beer helps you from worrying about getting the flu.,FALSE,1,BeechGroveVol,2/14/2018 1:30,FALSE,9.63582E+17,9.63586E+17,271624306,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DevoeDon,0,FALSE,FALSE,NA,NA
4274,Unusually harsh flu season — blamed for 130 deaths in Canada — now at 'peak levels' https://t.co/kFryTEtmD6 https://t.co/POC2Rq4qLM,FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox Social</a>",calgaryherald,4,FALSE,FALSE,NA,NA
4275,"@GovAbbott @tedcruz @JohnCornyn 
 https://t.co/2IxsRjE7aA",FALSE,0,GovAbbott,2/14/2018 1:30,FALSE,NA,9.63586E+17,19291441,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Squirrel_MA,0,FALSE,FALSE,NA,NA
4276,RT @eltiempocuenca: Si presentas síntomas de #Influenza recuerda NO automedicarte. #ProtégeteContraLaInfluenza &gt; @Salud_CZ6 https://t.co/Iw…,FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Cristian_Macas,5,TRUE,FALSE,NA,NA
4277,"You've probably heard a lot about the influenza outbreak across the U.S. in humans recently, but how much do you... https://t.co/L6Vhyu0qBE",FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",LucerneFarms,0,FALSE,FALSE,NA,NA
4278,"RT @amhsir: From the package insert if this year’s quadrivalent flu shot, Alfuria. Not been tested for carcinogenic &amp; mutagenic potential.…",FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Just4TheCause,1,TRUE,FALSE,NA,NA
4279,@War_of_Kings I generally have a little bit of a weaker immune system. And I’m overweight. I thought the flu shot was bad. Maybe I’m wrong,FALSE,0,War_of_Kings,2/14/2018 1:30,FALSE,9.63586E+17,9.63586E+17,19569807,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RussTop3Ever,0,FALSE,FALSE,NA,NA
4280,Here's how to tell if your child's flu has become dangerous https://t.co/vea4sxGDOu https://t.co/YG8cwrEQgA,FALSE,13,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",parentsmagazine,7,FALSE,FALSE,NA,NA
4281,Attendance improves after schools close due to flu https://t.co/Mtz59BH7hQ https://t.co/YoN0VOKyVc,FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>",WAAYTV,0,FALSE,FALSE,NA,NA
4282,"RT @ClaraJeffery: Getting a flu shot:
1) reduces the chances of getting flu by at least 1/3rd (yes, even this year)
2) reduces symptoms/odd…",FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mlucy8297,4366,TRUE,FALSE,NA,NA
4283,A second-grade teacher died from #flu complications after she reportedly refused to take #Tamiflu because of the co… https://t.co/pRlydyU5VA,FALSE,2,NA,2/14/2018 1:30,TRUE,NA,9.63586E+17,NA,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>",abc7newsbayarea,0,FALSE,FALSE,NA,NA
4284,"RT @mcnees: Looks like this horribly dangerous flu season has prompted the White House to…
*squints at budget*
… propose a 33% cut to CDC f…",FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",catbirdseat00,760,TRUE,FALSE,NA,NA
4285,"As flu season continues to spread throughout the country, sometimes prevention is the best medicine.... https://t.co/ppBTQjPNLA",FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",cloverleafhvac,0,FALSE,FALSE,NA,NA
4286,"En caso de presentar fiebre, síntomas respiratorios o malestar general acuda al médico para recibir tratamiento opo… https://t.co/iVf8aYe0Eg",FALSE,0,NA,2/14/2018 1:30,TRUE,NA,9.63586E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ISSSTE_HGO,0,FALSE,FALSE,NA,NA
4287,All these innocent kids dying from the flu is scaring the living shit out of me!<ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><U+2639><U+FE0F>,FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",karmaroseeee,0,FALSE,FALSE,NA,NA
4288,@Tipsy_Scales Dang that’s not in the forecast tho. I see people talking about worrying about catching the flu more.… https://t.co/fph1wxfuou,FALSE,0,Tipsy_Scales,2/14/2018 1:30,TRUE,9.63495E+17,9.63586E+17,7.72667E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Drandis_Drabble,0,FALSE,FALSE,NA,NA
4289,RT @kxyonn: If jobs would pay people to stay home when they’re sick and schools get rid of their ridiculously strict attendance policies...…,FALSE,0,NA,2/14/2018 1:30,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CAlexandyr,76240,TRUE,FALSE,NA,NA
4290,"Because when you’re pregnant and sick with the flu, really the only cure is relaxing in a nice bath while @MariaBrink screams at you. <ed><U+00A0><U+00BD><ed><U+00B6><U+00A4><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",FALSE,2,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yourwitchymama_,0,FALSE,FALSE,NA,NA
4291,"RT @EverydayHealth: This popular diet is successful for weight loss, but it can also lead to a type of flu: https://t.co/a88GTHJa5T https:/…",FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aunt_webby,4,TRUE,FALSE,NA,NA
4292,@thecommunard17 No kidding!  And I think I’m catching the flu or something.  Bleh,FALSE,1,thecommunard17,2/14/2018 1:29,FALSE,9.63582E+17,9.63586E+17,8.01078E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jarl_marx,0,FALSE,FALSE,NA,NA
4293,How did researchers get the flu vaccine so wrong this year? https://t.co/Vqm67w34Uw,FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://www.cardinal.co.jp/"" rel=""nofollow"">nsubaijikai</a>",nsubaijikai,0,FALSE,FALSE,NA,NA
4294,"You've probably heard a lot about the influenza outbreak across the U.S. in humans recently, but how much do you... https://t.co/UzrZ5gF6tS",FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",HorseHealth,0,FALSE,FALSE,NA,NA
4295,Feel bad that all my teachers are getting the flu but like...this is clutch,FALSE,7,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alex_fitzy_,0,FALSE,FALSE,NA,NA
4296,"RT @codypoole25: Pray for my son, Oakley. He’s being taken via ambulance and admitted into Children’s Hospital for a bad case of the flu. N…",FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jeremytunney,554,TRUE,FALSE,NA,NA
4297,RT @Jackie8918: @1075theriver The flu is still going around<ed><U+00A0><U+00BD><ed><U+00B8><U+00A3> But do you know what needs to go around too? Mic Drop Remix by @BTS_twt. This…,FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",btsssbangtan,27,TRUE,FALSE,NA,NA
4298,Bonne nouvelle: La FEI appuie la recommandation de l’OIE pour la protection contre le virus de l’influenza equine https://t.co/x55Inryv8k,FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sbeaucha,0,FALSE,FALSE,NA,NA
4299,RT @kxyonn: If jobs would pay people to stay home when they’re sick and schools get rid of their ridiculously strict attendance policies...…,FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DaisyDukes012,76240,TRUE,FALSE,NA,NA
4300,@basedinfidel8 @Gluteomaximus @unconcious0 @mcmahon_mona @Baby___Del @bronson69 @Seeds81Planting @ezrateach… https://t.co/2o3MCdae8X,FALSE,0,basedinfidel8,2/14/2018 1:29,TRUE,9.63584E+17,9.63586E+17,8.03097E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",ladydiblu1,0,FALSE,FALSE,NA,NA
4301,Its flu season and y'all doing valentines lmao next thing ya know now people for blue waffles,FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",brandon2864,0,FALSE,FALSE,NA,NA
4302,I don't even waste my time getting flu shots. Just gotta die sometimes. https://t.co/SNOcqhqqtn,FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>",_PinkFever,0,FALSE,FALSE,NA,NA
4303,"Living in MN the flu is horrible this year, children are dying, seniors are dying, does he not want mankind to exis… https://t.co/fZcKQD34AA",FALSE,1,NA,2/14/2018 1:29,TRUE,NA,9.63586E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",cassiepelinka,0,FALSE,FALSE,NA,NA
4304,RT @LiamWBZ: PREVIEW of the 8 on myTV38: 6-year-old with the flu has died; Andover hockey coaches cleared; plane engine breaks apart mid-fl…,FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ad198741,4,TRUE,FALSE,NA,NA
4305,"“Memes are like the flu you just keep trading it”~ Ms. Armstrong 2k18 

Never heard truer words<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>",FALSE,2,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dearabbeyraynes,0,FALSE,FALSE,NA,NA
4306,RT @Salud_CZ8: Punto de Vacunación contra la Influenza a grupos prioritarios en #BalnearioPuertoHondo #Distrito09D09 #EtapaInvernal. https:…,FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Cristian_Macas,16,TRUE,FALSE,NA,NA
4307,Beginning of flu infection can increase risk of heart attack,FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://www.daiwaseiko.co.jp/"" rel=""nofollow"">gatawagikeino</a>",gatawagikeino,0,FALSE,FALSE,NA,NA
4308,@jiaerlusts can confirm. i got the flu after i got the shot once,FALSE,1,jiaerlusts,2/14/2018 1:29,FALSE,9.63584E+17,9.63586E+17,1294117706,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SHlNDONGHEE,1,FALSE,FALSE,NA,NA
4309,RT @MobileTech_News: NBC News: #indianews #worldnews #bangalore #hyderabad #delhi #mumbai #chennai #socialnews How does flu spread? This ex…,FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""https://www.be-everywhere.co.uk"" rel=""nofollow"">Be Everywhere</a>",Socialtipsuk,1,TRUE,FALSE,NA,NA
4310,"The joys of a weakened immune system. 

I catch every cold, flu, bug that goes around",FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SuperNinfriendo,0,FALSE,FALSE,NA,NA
4311,RT @buttpraxis: I’m lucky; my company’s paid sick leave policy means I don’t have to choose between paying rent and not starting a pandemic…,FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",m_hannah729,164,TRUE,FALSE,NA,NA
4312,"RT @EvilAngelVideo: DID YOU KNOW THAT ORGASMS CAN IMPROVE YOUR IMMUNE SYSTEM?

I highly recommend you check out @adrianachechik's latest #E…",FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",ArmaanHBK,171,TRUE,FALSE,NA,NA
4313,"RT @eusouvascao: Mesmo caindo 3x. O VASCO é o clube carioca que conquistou mais títulos importantes nos últimos 20 anos:

VASCO&gt; 5 Títulos:…",FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PedroMCrvg,116,TRUE,FALSE,NA,NA
4314,Beginning of flu infection can increase risk of heart attack,FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://www.keiyo.co.jp/"" rel=""nofollow"">ntomeganiwafu</a>",ntomeganiwafu,0,FALSE,FALSE,NA,NA
4315,"RT @codypoole25: Pray for my son, Oakley. He’s being taken via ambulance and admitted into Children’s Hospital for a bad case of the flu. N…",FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ByronTWood,554,TRUE,FALSE,NA,NA
4316,New Spokane county flu numbers released https://t.co/odH4DGuhdC https://t.co/SGdSsFyWWH,FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://bit.ly/1zjofhQ"" rel=""nofollow"">SpokaneRR</a>",SpokaneRR,0,FALSE,FALSE,NA,NA
4317,"RT @OH_mes: Momoland Yeonwoo hospitalized after contracting Type B Influenza, schedules cancelled and focusing on recovery

Jane is also in…",FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",haebitdalbit,570,TRUE,FALSE,NA,NA
4318,FOX5/KRBK: 3-year-old who died of flu was never vaccinated https://t.co/gal7aVbjsB https://t.co/N9dGrm8hUD,FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",sgfnews,0,FALSE,FALSE,NA,NA
4319,"@ibdarlene Oh man, not good!   Hoping you start feeling better soon, flu this year is crazy.  Curious you get flu shot?",FALSE,0,ibdarlene,2/14/2018 1:29,FALSE,9.63509E+17,9.63586E+17,30005546,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",iowac,0,FALSE,FALSE,NA,NA
4320,"RT @Psolemn: <U+0E21><U+0E32><U+0E14><U+0E39><U+0E04><U+0E33><U+0E28><U+0E31><U+0E1E><U+0E17><U+0E4C> ‘disease’ <U+0E15><U+0E48><U+0E32><U+0E07><U+0E46><U+0E01><U+0E31><U+0E19><U+0E04><U+0E23><U+0E31><U+0E1A>

symptom <U+0E2D><U+0E32><U+0E01><U+0E32><U+0E23>
diabetes <U+0E40><U+0E1A><U+0E32><U+0E2B><U+0E27><U+0E32><U+0E19>
dengue fever <U+0E44><U+0E02><U+0E49><U+0E40><U+0E25><U+0E37><U+0E2D><U+0E14><U+0E2D><U+0E2D><U+0E01>
heart attack/strokes <U+0E42><U+0E23><U+0E04><U+0E2B><U+0E31><U+0E27><U+0E43><U+0E08>
emph…",FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Khanhomwhann,792,TRUE,FALSE,NA,NA
4321,"RT @10NewsChen: At 4 on @10news, the father who beat the odds and a nightmare #flu is back home and sharing his story #SanDiego https://t.c…",FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ms_rosietx,5,TRUE,FALSE,NA,NA
4322,RT @YoungJGil: Y'all aint true friends unless you give each other the flu @kaedenoliver @supxrallxn @lilanxxxiety,FALSE,0,NA,2/14/2018 1:29,FALSE,NA,9.63586E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kaedenoliver,1,TRUE,FALSE,NA,NA
